,Unnamed: 0,date,anzsco_unit_code,anzsco_unit,tech_occupation,Number,total_per_date,Per cent,month_year,Source Name,Source URL
8600,53997,2020-11-01,2610,"Business and Systems Analysts, and Programmers nfd",Tech,6.34165,12802891.73,4.95e-05,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8601,53998,2020-11-01,2611,ICT Business and Systems Analysts,Tech,34525.47374,12802891.73,0.2696693408,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8472,53869,2020-11-01,1351,ICT Managers,Tech,60574.25274,12802891.73,0.4731294617,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8603,54000,2020-11-01,2613,Software and Applications Programmers,Tech,141399.2904,12802891.73,1.104432446,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8605,54002,2020-11-01,2630,ICT Network and Support Professionals nfd,Tech,2333.55091,12802891.73,0.01822674876,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8606,54003,2020-11-01,2631,Computer Network Professionals,Tech,48761.65182,12802891.73,0.3808643612,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8607,54004,2020-11-01,2632,ICT Support and Test Engineers,Tech,13413.80728,12802891.73,0.1047716997,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8608,54005,2020-11-01,2633,Telecommunications Engineering Professionals,Tech,14146.7108,12802891.73,0.1104962152,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8622,54019,2020-11-01,3100,"Engineering, ICT and Science Technicians nfd",Tech,2177.73521,12802891.73,0.01700971355,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8632,54029,2020-11-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,2861.61037,12802891.73,0.02235128149,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8636,54033,2020-11-01,3130,ICT and Telecommunications Technicians nfd,Tech,1377.9112,12802891.73,0.01076249982,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8637,54034,2020-11-01,3131,ICT Support Technicians,Tech,83269.67694,12802891.73,0.6503974154,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8638,54035,2020-11-01,3132,Telecommunications Technical Specialists,Tech,2192.84035,12802891.73,0.0171276958,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8675,54072,2020-11-01,3424,Telecommunications Trades Workers,Tech,23470.18148,12802891.73,0.1833193779,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8604,54001,2020-11-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,49260.74862,12802891.73,0.3847626743,November 2020,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8130,54468,2021-02-01,2610,"Business and Systems Analysts, and Programmers nfd",Tech,594.81326,12949553.61,0.00459331092,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8129,54467,2021-02-01,2600,ICT Professionals nfd,Tech,17343.33311,12949553.61,0.1339299688,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8074,54412,2021-02-01,2334,Electronics Engineers,Tech,6112.34153,12949553.61,0.04720117554,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8067,54405,2021-02-01,2324,"Graphic and Web Designers, and Illustrators",Tech,48581.27442,12949553.61,0.3751579081,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8002,54340,2021-02-01,1351,ICT Managers,Tech,65696.17348,12949553.61,0.5073238466,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8053,54391,2021-02-01,2249,Other Information and Organisation Professionals,Tech,54944.98723,12949553.61,0.4243002415,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8052,54390,2021-02-01,2247,Management and Organisation Analysts,Tech,76051.40023,12949553.61,0.587289744,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8043,54381,2021-02-01,2232,ICT Trainers,Tech,1081.19088,12949553.61,0.008349252127,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8131,54469,2021-02-01,2611,ICT Business and Systems Analysts,Tech,43019.2101,12949553.61,0.3322061239,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8132,54470,2021-02-01,2612,Multimedia Specialists and Web Developers,Tech,19932.89045,12949553.61,0.1539272399,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8056,54394,2021-02-01,2252,ICT Sales Professionals,Tech,19599.01217,12949553.61,0.1513489404,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8134,54472,2021-02-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,53577.20277,12949553.61,0.4137378353,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8205,54543,2021-02-01,3424,Telecommunications Trades Workers,Tech,24622.16107,12949553.61,0.1901390721,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8168,54506,2021-02-01,3132,Telecommunications Technical Specialists,Tech,2070.84558,12949553.61,0.0159916368,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8167,54505,2021-02-01,3131,ICT Support Technicians,Tech,74413.89062,12949553.61,0.5746444463,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8166,54504,2021-02-01,3130,ICT and Telecommunications Technicians nfd,Tech,3.95653,12949553.61,3.06e-05,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8162,54500,2021-02-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,5092.77328,12949553.61,0.03932779024,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8133,54471,2021-02-01,2613,Software and Applications Programmers,Tech,145291.6446,12949553.61,1.121981877,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8138,54476,2021-02-01,2633,Telecommunications Engineering Professionals,Tech,10621.56699,12949553.61,0.08202264968,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8137,54475,2021-02-01,2632,ICT Support and Test Engineers,Tech,16055.27343,12949553.61,0.1239832192,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8136,54474,2021-02-01,2631,Computer Network Professionals,Tech,48297.61157,12949553.61,0.3729673859,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8135,54473,2021-02-01,2630,ICT Network and Support Professionals nfd,Tech,10.88018,12949553.61,8.4e-05,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
8152,54490,2021-02-01,3100,"Engineering, ICT and Science Technicians nfd",Tech,1288.66234,12949553.61,0.00995140357,February 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7661,54939,2021-05-01,2611,ICT Business and Systems Analysts,Tech,39878.24062,13123762.38,0.3038628669,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7532,54810,2021-05-01,1351,ICT Managers,Tech,77056.15676,13123762.38,0.5871498927,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7573,54851,2021-05-01,2232,ICT Trainers,Tech,2794.43705,13123762.38,0.02129295676,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7582,54860,2021-05-01,2247,Management and Organisation Analysts,Tech,98121.32785,13123762.38,0.7476615698,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7583,54861,2021-05-01,2249,Other Information and Organisation Professionals,Tech,46332.25577,13123762.38,0.3530409529,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7586,54864,2021-05-01,2252,ICT Sales Professionals,Tech,20280.99537,13123762.38,0.1545364414,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7597,54875,2021-05-01,2324,"Graphic and Web Designers, and Illustrators",Tech,53039.96149,13123762.38,0.4041521017,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7604,54882,2021-05-01,2334,Electronics Engineers,Tech,6146.03143,13123762.38,0.04683132207,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7659,54937,2021-05-01,2600,ICT Professionals nfd,Tech,12503.09026,13123762.38,0.09527062358,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7660,54938,2021-05-01,2610,"Business and Systems Analysts, and Programmers nfd",Tech,889.94245,13123762.38,0.006781153331,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7662,54940,2021-05-01,2612,Multimedia Specialists and Web Developers,Tech,18626.21217,13123762.38,0.1419273805,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7663,54941,2021-05-01,2613,Software and Applications Programmers,Tech,145425.7634,13123762.38,1.108110305,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7664,54942,2021-05-01,2621,"Database and Systems Administrators, and ICT Security Specialists",Tech,51480.63114,13123762.38,0.3922703691,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7698,54976,2021-05-01,3132,Telecommunications Technical Specialists,Tech,669.68719,13123762.38,0.005102859762,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7697,54975,2021-05-01,3131,ICT Support Technicians,Tech,59443.86162,13123762.38,0.4529483229,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7696,54974,2021-05-01,3130,ICT and Telecommunications Technicians nfd,Tech,3.95579,13123762.38,3.01e-05,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7692,54970,2021-05-01,3124,Electronic Engineering Draftspersons and Technicians,Tech,5316.71669,13123762.38,0.04051213771,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7735,55013,2021-05-01,3424,Telecommunications Trades Workers,Tech,15411.27595,13123762.38,0.1174303184,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
7668,54946,2021-05-01,2633,Telecommunications Engineering Professionals,Tech,12963.76166,13123762.38,0.09878083191,May 2021,ABS Labour Force Survey,https://www.abs.gov.au/statistics/labour/employment-and-unemployment/labour-force-australia/latest-release
